"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"341","RT @emotionalmode1: <U+0D28><U+0D3F><U+0D2A><U+0D4D><U+0D2A> <U+0D2A><U+0D30><U+0D24><U+0D4D><U+0D24><U+0D41><U+0D28><U+0D4D><U+0D28> <U+0D35><U+0D35><U+0D4D><U+0D35><U+0D3E><U+0D7D> <U+0D21><U+0D46><U+0D2F><U+0D3F><U+0D32><U+0D3F> <U+0D24><U+0D32> <U+0D15><U+0D40><U+0D34><U+0D3E><U+0D2F><U+0D3F> <U+0D24><U+0D42><U+0D19><U+0D4D><U+0D19><U+0D3F> <U+0D15><U+0D3F><U+0D1F><U+0D28><U+0D4D><U+0D28><U+0D41> <U+0D2F><U+0D4B><U+0D17> <U+0D1A><U+0D46><U+0D2F><U+0D4D><U+0D2F><U+0D3E><U+0D31><U+0D41><U+0D23><U+0D4D><U+0D1F><U+0D4D> <U+0D0E><U+0D28><U+0D4D><U+0D28><U+0D4D><U+200C> <U+0D07><U+0D35><U+0D3F><U+0D1F><U+0D46> <U+0D0E><U+0D24><U+0D4D><U+0D30> <U+0D2A><U+0D47><U+0D7C><U+0D15><U+0D4D><U+0D15><U+0D31><U+0D3F><U+0D2F><U+0D3E><U+0D02> 

International Y…",FALSE,0,NA,2019-06-23 20:07:32,FALSE,NA,"1142886930272653313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JohnBhrn",4,TRUE,FALSE,NA,NA
"342","RT @SKA_telescope: Today we celebrate International Women in Engineering Day! Meet #teamSKA's Shagita Gounden: MBA student, yoga teacher, S…",FALSE,0,NA,2019-06-23 20:06:48,FALSE,NA,"1142886744582512640",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mediainaf",15,TRUE,FALSE,NA,NA
"343","RT @DadiJanki: #YOGA is Pure Actions in the Present. Happy International Day of Yoga. #DadiJanki #OmShanti #FridayFeeling #lifestyle #RajaY…",FALSE,0,NA,2019-06-23 20:06:36,FALSE,NA,"1142886693269192704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WeEmpowerHER",30,TRUE,FALSE,NA,NA
"344","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 20:05:39,FALSE,NA,"1142886455611576320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mihirm",1665,TRUE,FALSE,NA,NA
"345","RT @Avishek86217005: The 5th International YOGA DAY has also been observed on 21/06/2019 by Mondal-III of Asansol(N) Assembly like others a…",FALSE,0,NA,2019-06-23 20:04:52,FALSE,NA,"1142886259267788800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SARITAS12691591",1,TRUE,FALSE,NA,NA
"346","RT @MirchiSayema: What’s the score? 600/136 
Magar Yoga se hoga<U+0001F44D><U+0001F3FB>
#Happy_international_yoga_day 

https://t.co/nTvmIMKgop",FALSE,0,NA,2019-06-23 20:01:59,FALSE,NA,"1142885534076997635",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Akanksh48639310",86,TRUE,FALSE,NA,NA
"347","RT @Sheenamthukral4: Join hands with yoga to disconnect with stress, diseases and dull life…. Happy International Yoga Day.
#bharatswabhima…",FALSE,0,NA,2019-06-23 19:59:34,FALSE,NA,"1142884925495840768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tagra_shivam",1,TRUE,FALSE,NA,NA
"348","RT @IndiainSwiss: YOGA AT INTERNATIONAL SCHOOL, BERNE, SWITZERLAND: Curious school children learning basic lessons of Yoga during their Int…",FALSE,0,NA,2019-06-23 19:59:12,FALSE,NA,"1142884832114089984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IndianIpn",9,TRUE,FALSE,NA,NA
"349","RT @IndiainSwiss: YOGA AT INTERNATIONAL SCHOOL, BERNE, SWITZERLAND: Curious school children learning basic lessons of Yoga during their Int…",FALSE,0,NA,2019-06-23 19:58:52,FALSE,NA,"1142884748827799553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IndianIcn",9,TRUE,FALSE,NA,NA
"350","RT @IndiainSwiss: YOGA AT INTERNATIONAL SCHOOL, BERNE, SWITZERLAND: Curious school children learning basic lessons of Yoga during their Int…",FALSE,0,NA,2019-06-23 19:58:39,FALSE,NA,"1142884696025681920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IndiainSwiss",9,TRUE,FALSE,NA,NA
"351","YOGA AT INTERNATIONAL SCHOOL, BERNE, SWITZERLAND: Curious school children learning basic lessons of Yoga during the… https://t.co/ospwQGRnH9",FALSE,16,NA,2019-06-23 19:58:08,TRUE,NA,"1142884563296890882",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IndiainSwiss",9,FALSE,FALSE,NA,NA
"352","RT @emotionalmode1: <U+0D28><U+0D3F><U+0D2A><U+0D4D><U+0D2A> <U+0D2A><U+0D30><U+0D24><U+0D4D><U+0D24><U+0D41><U+0D28><U+0D4D><U+0D28> <U+0D35><U+0D35><U+0D4D><U+0D35><U+0D3E><U+0D7D> <U+0D21><U+0D46><U+0D2F><U+0D3F><U+0D32><U+0D3F> <U+0D24><U+0D32> <U+0D15><U+0D40><U+0D34><U+0D3E><U+0D2F><U+0D3F> <U+0D24><U+0D42><U+0D19><U+0D4D><U+0D19><U+0D3F> <U+0D15><U+0D3F><U+0D1F><U+0D28><U+0D4D><U+0D28><U+0D41> <U+0D2F><U+0D4B><U+0D17> <U+0D1A><U+0D46><U+0D2F><U+0D4D><U+0D2F><U+0D3E><U+0D31><U+0D41><U+0D23><U+0D4D><U+0D1F><U+0D4D> <U+0D0E><U+0D28><U+0D4D><U+0D28><U+0D4D><U+200C> <U+0D07><U+0D35><U+0D3F><U+0D1F><U+0D46> <U+0D0E><U+0D24><U+0D4D><U+0D30> <U+0D2A><U+0D47><U+0D7C><U+0D15><U+0D4D><U+0D15><U+0D31><U+0D3F><U+0D2F><U+0D3E><U+0D02> 

International Y…",FALSE,0,NA,2019-06-23 19:57:53,FALSE,NA,"1142884502575783941",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BMKTM",4,TRUE,FALSE,NA,NA
"353","RT @newbelfast: So much positive activity over last few days - Ireland Funds conference, Jaipur Literary Festival, Refugee Picnic, Internat…",FALSE,0,NA,2019-06-23 19:52:21,FALSE,NA,"1142883110079672320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baldoyle55",10,TRUE,FALSE,NA,NA
"354","RT @newbelfast: So much positive activity over last few days - Ireland Funds conference, Jaipur Literary Festival, Refugee Picnic, Internat…",FALSE,0,NA,2019-06-23 19:52:07,FALSE,NA,"1142883050688262145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","noelmaguireSF",10,TRUE,FALSE,NA,NA
"355","RT @IndiainMyanmar: <U+0001F1EE><U+0001F1F3> India Myanmar <U+0001F1F2><U+0001F1F2> 
21 June || #YogaDay2019 
Message on International Day of Yoga: Peace Peace Peace https://t.co/uN0Y…",FALSE,0,NA,2019-06-23 19:51:30,FALSE,NA,"1142882896023134208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Anamikadipa",895,TRUE,FALSE,NA,NA
"356","RT @AmeliaAlvi_: The Indian Embassy in Qatar is conducting various Yoga Camps and workshops with the demonstrations by experts. It will als…",FALSE,0,NA,2019-06-23 19:50:45,FALSE,NA,"1142882705509638146",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farid30623169",198,TRUE,FALSE,NA,NA
"357","RT @SKA_telescope: Today we celebrate International Women in Engineering Day! Meet #teamSKA's Shagita Gounden: MBA student, yoga teacher, S…",FALSE,0,NA,2019-06-23 19:50:05,FALSE,NA,"1142882536944754688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VickyDuncalf",15,TRUE,FALSE,NA,NA
"358","RT @SadhguruJV: The significance of #Yoga &amp; International Day of Yoga is that it's a scientific method to obliterate the boundaries of one'…",FALSE,0,NA,2019-06-23 19:48:37,FALSE,NA,"1142882170354057216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SinghSomen",1187,TRUE,FALSE,NA,NA
"359","RT @ijayeshradadiya: Yoga is the journey of the self, through the self to the self. 

Wish you all International Yoga Day https://t.co/dSKl…",FALSE,0,NA,2019-06-23 19:48:32,FALSE,NA,"1142882147268747265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bksachania",42,TRUE,FALSE,NA,NA
"360","RT @OpIndia_com: Complaint filed against Rahul Gandhi for his tweet on International Day of Yoga where he  had ended up insulting the India…",FALSE,0,NA,2019-06-23 19:48:20,FALSE,NA,"1142882097251536896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vin_indiain",63,TRUE,FALSE,NA,NA
"361","RT @newbelfast: So much positive activity over last few days - Ireland Funds conference, Jaipur Literary Festival, Refugee Picnic, Internat…",FALSE,0,NA,2019-06-23 19:46:52,FALSE,NA,"1142881727406383104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MountainDivis",10,TRUE,FALSE,NA,NA
"362","RT @ChetanSanghi: Grateful to @SadhguruJV for speaking on the importance of Yoga to the officers &amp; families at PortBlair on International Y…",FALSE,0,NA,2019-06-23 19:44:43,FALSE,NA,"1142881187158872064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rahul07811939",37,TRUE,FALSE,NA,NA
"363","RT @moayush: Isha Yoga Center the International Day of Yoga with a special event for Joint Command, Andaman &amp; Nicobar Islands conducted by…",FALSE,0,NA,2019-06-23 19:43:28,FALSE,NA,"1142880873898885120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rahul07811939",46,TRUE,FALSE,NA,NA
"364","RT @RAJESHKUMARMJ: #WorldBreathesYoga 

Upa Yoga session were orgranized by Isha foundation for International Yoga day at PRS ground for Co…",FALSE,0,NA,2019-06-23 19:43:23,FALSE,NA,"1142880852583432192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rahul07811939",15,TRUE,FALSE,NA,NA
"365","5th Int’l Yoga Day celebrated in Rajshahi  RAJSHAHI, June 23: The 5th International Day of Yoga (IDY)-2019 was cele… https://t.co/9hsxt3YadT",FALSE,0,NA,2019-06-23 19:42:21,TRUE,NA,"1142880590074720256",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","banglanews_eng",0,FALSE,FALSE,NA,NA
"366","On International Yoga Day and World Motorcycle Day, Delhi bikers say Yoga toh ab bike par hi hoga https://t.co/e1GRYctQ5M",FALSE,0,NA,2019-06-23 19:41:35,FALSE,NA,"1142880398545788928",NA,"<a href=""http://www.toi.in"" rel=""nofollow"">cmssocialservice</a>","toiparties",0,FALSE,FALSE,NA,NA
"367","RT @one_by_two: 21st June - International Yoga Day initiated by India celebrated all over the world 

22nd June - Millions who did yoga for…",FALSE,0,NA,2019-06-23 19:40:59,FALSE,NA,"1142880249329250304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abdulrahim_Romi",154,TRUE,FALSE,NA,NA
"368","RT @svastha_yoga: Wishing everyone a wonderful International Yoga Day! #YogaDay2019 https://t.co/kgbbulmBGs",FALSE,0,NA,2019-06-23 19:40:02,FALSE,NA,"1142880008219721728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YogaWithZuzana",5,TRUE,FALSE,NA,NA
"369","RT @yogaexpressmcr: <U+0001F9D8>Happy International Day of Yoga <U+0001F9D8> Today we're giving back! A percentage of profits from today's class will go to @oper…",FALSE,0,NA,2019-06-23 19:38:54,FALSE,NA,"1142879725620289536",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ruffnessfocon",2,TRUE,FALSE,NA,NA
"370","Today is International Day of Yoga <U+0001F64F> https://t.co/pyJHP4zs1r https://t.co/nEYbx0nGhZ",FALSE,0,NA,2019-06-23 19:38:15,FALSE,NA,"1142879560700190726",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dailyhivemapped",0,FALSE,FALSE,NA,NA
"371","RT @newbelfast: So much positive activity over last few days - Ireland Funds conference, Jaipur Literary Festival, Refugee Picnic, Internat…",FALSE,0,NA,2019-06-23 19:37:23,FALSE,NA,"1142879343900811264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NiallSF",10,TRUE,FALSE,NA,NA
"372","RT @PujyaSwamiji: HH Pujya Swami Chidanand Saraswatiji spent International Day of Yoga weekend atop the Himalayan Mountains where he spread…",FALSE,0,NA,2019-06-23 19:36:40,FALSE,NA,"1142879163273109506",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lialia_rassu",8,TRUE,FALSE,NA,NA
"373","RT @OpIndia_com: Complaint filed against Rahul Gandhi for his tweet on International Day of Yoga where he  had ended up insulting the India…",FALSE,0,NA,2019-06-23 19:36:06,FALSE,NA,"1142879019748270083",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","arghadustu",63,TRUE,FALSE,NA,NA
"374","RT @NMOBharat: International Yoga day celebration by National Medicos Organization in association with Gauhati Medical College. Guwahati. #…",FALSE,0,NA,2019-06-23 19:35:55,FALSE,NA,"1142878974227300352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MadhyaNmo",8,TRUE,FALSE,NA,NA
"375","RT @HMOIndia: Union Home Minister Shri @AmitShah will attend the ‘International Yoga Day’ celebrations,  tomorrow 21st June at 6:30am.

Ven…",FALSE,0,NA,2019-06-23 19:35:32,FALSE,NA,"1142878875350794240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnoopPawar11",341,TRUE,FALSE,NA,NA
"376","RT @saravanan517: Had an opportunity to volunteer for @ishafoundation in conducting complimentary Upa-Yoga sessions to employees of a priva…",FALSE,0,NA,2019-06-23 19:35:19,FALSE,NA,"1142878820527067136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rahul07811939",6,TRUE,FALSE,NA,NA
"377","On International Yoga Day and World Motorcycle Day, Delhi bikers say Yoga toh ab bike par hi hoga https://t.co/g88H56EyHw",FALSE,2,NA,2019-06-23 19:35:05,FALSE,NA,"1142878763518029824",NA,"<a href=""http://www.toi.in"" rel=""nofollow"">cmssocialservice</a>","TOIDelhi",0,FALSE,FALSE,NA,NA
"378","RT @india_nigeria: #IDY2019 International Day of Yoga was celebrated today by OHCI, Lagos jointly with the Indian Cultural Association and…",FALSE,0,NA,2019-06-23 19:34:18,FALSE,NA,"1142878566595604481",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","i_am_Osman",6,TRUE,FALSE,NA,NA
"379","RT @LeaMichele: Happy International Yoga day everyone! <U+2728><U+0001F64C><U+0001F3FB> https://t.co/lrBI3kffI9",FALSE,0,NA,2019-06-23 19:33:50,FALSE,NA,"1142878450274983937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BelleOfDunBroch",248,TRUE,FALSE,NA,NA
"380","Make the world a better place , one asana at a time.
21 June 2019 was the UN sanctioned International Day of Yoga.… https://t.co/ZLouht7OOR",FALSE,0,NA,2019-06-23 19:33:49,TRUE,NA,"1142878443295653889",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BikramYogaGbg",0,FALSE,FALSE,NA,NA
"381","@Gunjan53224745 It can never be removed.
Indian Citizens are Greedy, have you not seen the incident in news where I… https://t.co/h9mQfssJ0C",FALSE,0,"Gunjan53224745",2019-06-23 19:33:06,TRUE,"1142876712373387264","1142878263947120641","1103754620734566400","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vijaylaxmi14",0,FALSE,FALSE,NA,NA
"382","RT @OpIndia_com: Complaint filed against Rahul Gandhi for his tweet on International Day of Yoga where he  had ended up insulting the India…",FALSE,0,NA,2019-06-23 19:32:31,FALSE,NA,"1142878119084212224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoshiUpes",63,TRUE,FALSE,NA,NA
"383","#Repost @letsgosightsee 
···
Amidst World Music Day &amp; International Yoga Day, we missed World Giraffe Day.

The ana… https://t.co/RovJkyNzTt",FALSE,0,NA,2019-06-23 19:32:19,TRUE,NA,"1142878065644769286",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KibokoKESafaris",0,FALSE,FALSE,NA,NA
"384","On International Yoga Day and World Motorcycle Day, Delhi bikers say Yoga toh ab bike par hi hoga https://t.co/crSxWaUZQm",FALSE,0,NA,2019-06-23 19:31:16,FALSE,NA,"1142877803106328576",NA,"<a href=""http://www.toi.in"" rel=""nofollow"">cmssocialservice</a>","TOICitiesNews",0,FALSE,FALSE,NA,NA
"385","RT @OpIndia_com: Complaint filed against Rahul Gandhi for his tweet on International Day of Yoga where he  had ended up insulting the India…",FALSE,0,NA,2019-06-23 19:31:02,FALSE,NA,"1142877744684052482",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Priyanka_lol",63,TRUE,FALSE,NA,NA
"386","RT @OpIndia_com: Complaint filed against Rahul Gandhi for his tweet on International Day of Yoga where he  had ended up insulting the India…",FALSE,0,NA,2019-06-23 19:30:30,FALSE,NA,"1142877610403409925",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ANIKOP",63,TRUE,FALSE,NA,NA
"387","RT @OpIndia_com: Complaint filed against Rahul Gandhi for his tweet on International Day of Yoga where he  had ended up insulting the India…",FALSE,0,NA,2019-06-23 19:30:15,FALSE,NA,"1142877548310933505",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","24amSherlock",63,TRUE,FALSE,NA,NA
"388","Complaint filed against Rahul Gandhi for his tweet on International Day of Yoga where he  had ended up insulting th… https://t.co/eHzVX4tfU9",FALSE,166,NA,2019-06-23 19:30:00,TRUE,NA,"1142877484326821888",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OpIndia_com",63,FALSE,FALSE,NA,NA
"389","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 19:29:15,FALSE,NA,"1142877297009209350",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nnaresh",1665,TRUE,FALSE,NA,NA
"390","International Yoga Day Giveaway! Win cards from the Drawing Board Shop!
What a Fun way to get some amazing hand pai… https://t.co/1P6CLaqvpf",FALSE,0,NA,2019-06-23 19:25:00,TRUE,NA,"1142876224663932928",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BecandTam",0,FALSE,FALSE,NA,NA
"391","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 19:24:52,FALSE,NA,"1142876191017144320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PatrioticVirtue",1665,TRUE,FALSE,NA,NA
"392","RT @IrishTimes: Ireland's first Ironman takes place in Co Cork, international yoga day celebrations in Dublin, and Joe Biden backstage in S…",FALSE,0,NA,2019-06-23 19:23:41,FALSE,NA,"1142875894589067265",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MPowereast",2,TRUE,FALSE,NA,NA
"393","RT @IndiainPanama: International Day of Yoga Celebrations 2019 (1/2) 
#AYUSH #YogaDay2019 #IDY2019 https://t.co/FMStD6qYA5",FALSE,0,NA,2019-06-23 19:22:38,FALSE,NA,"1142875629483937793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","escritoraa1",1,TRUE,FALSE,NA,NA
"394","RT @bibekdebroy: Today's Mint Metric in @livemint
On International Yoga Day
Let calisthenics not mar the way.
If you cherish
More than the…",FALSE,0,NA,2019-06-23 19:22:07,FALSE,NA,"1142875500467105793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ipinews",12,TRUE,FALSE,NA,NA
"395","RT @IndiainThailand: Embassy of India, Bangkok, in association with Indorama Ventures, organised the 5th International Yoga Day event at Ra…",FALSE,0,NA,2019-06-23 19:22:07,FALSE,NA,"1142875499602968576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","urbane_guru",5,TRUE,FALSE,NA,NA
"396","RT @DisneyParks: We're live streaming sunrise yoga from Magic Kingdom Park for #InternationalYogaDay right now! Tune in here: https://t.co/…",FALSE,0,NA,2019-06-23 19:21:45,FALSE,NA,"1142875406938320896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ccortesjr",50,TRUE,FALSE,NA,NA
